sha256,numero_archivos,clases,particiones,entre_clases,entre_particiones,rutas_relativas
8bc40e15148f209f8f125b55b9552dcdcbf82d415bc77ec3037c9ddbf8fc0f93,2,healthy,sin_particion,False,False,healthy/0332.jpg | healthy/1795.jpg
8c1ca0055b94ee3d264ffc18366bad808239d9e75e679e6025b2f376c2195e24,3,healthy,sin_particion,False,False,healthy/0462.jpg | healthy/0627.jpg | healthy/1692.jpg
8c2a1557d5e953d7e91ef973a2b545890f43d351284b62dd43ed6ba24a7132a5,2,healthy,sin_particion,False,False,healthy/0449.jpg | healthy/0596.jpg
8d90163c55d8bf01d03a25f773b64b0125d491a42c67a8f0122b3a2fae9ae1bb,2,healthy,sin_particion,False,False,healthy/0171.jpg | healthy/0742.jpg
8d91cda6da8bb8d45b8158d9acf244f5c38e55d6cea34b3a66ff63b48c9b0e2e,2,healthy,sin_particion,False,False,healthy/0369.jpg | healthy/1630.jpg
8e227288854e3268a5fe1e285351c635b8cb5666eb31a533a97d6d856e8a0c3c,2,healthy,sin_particion,False,False,healthy/0070.jpg | healthy/1046.jpg
8ea36d5a118a25c443bcffaae8fc5db1ebc74ed83311386d7b38da7cd96f65d4,2,meningioma,sin_particion,False,False,meningioma/0957.jpg | meningioma/1362.jpg
8f98d246a1e0fb244986a28fbfc8a53110eeb12c8aaf6dfff59c73577251c063,2,healthy,sin_particion,False,False,healthy/1084.jpg | healthy/1415.jpg
903311aa928ff3ea3724a9116b4eebd48d2eff609e2ec6492b50b0ee90bcbdad,2,meningioma,sin_particion,False,False,meningioma/0671.jpg | meningioma/1470.jpg
905ee5bdb301a14cf5c26a32738746c221a95005860d253c95883f9a3fb5b1eb,2,healthy,sin_particion,False,False,healthy/0644.jpg | healthy/0790.jpg
918c7e9a332651e7e590da19d1fa0c0e0d344249b3cb22fd55ee52cccc206cac,2,meningioma,sin_particion,False,False,meningioma/0453.jpg | meningioma/1531.jpg
929e9124fc2de2ca58db7fb3b8e054d51adb49bb12bbb67a44b7deab935b7ee7,2,healthy,sin_particion,False,False,healthy/0115.jpg | healthy/0173.jpg
95db43f940810b348ce53f696660273828e22e7c24840a7439628d3405370167,2,healthy,sin_particion,False,False,healthy/1040.jpg | healthy/1704.jpg
9666ffb449f1ce60cede67cef76657d1cce03f64e07bb414f0c8954727d35cad,2,healthy,sin_particion,False,False,healthy/0334.jpg | healthy/0898.jpg
96b6d95824b5e6780c6f1888d405f26d2fd6bbf8acbd1e35ed573ea844a2b87e,2,meningioma,sin_particion,False,False,meningioma/0894.jpg | meningioma/1529.jpg
96b91a2a0d7ad1ba4caeea55b40c99fbd3f89bd1ddbc093ea629cc932de82e11,2,healthy,sin_particion,False,False,healthy/0959.jpg | healthy/1164.jpg
971bec3c9659ed7dc2e7da2da808fa1ff090fc7c0840a36edebd41aa4727e73a,2,pituitary,sin_particion,False,False,pituitary/0306.jpg | pituitary/1649.jpg
9c3c0d1fded61989aabc9c3aede4c3442789070ade059631ba94477337c50982,2,healthy,sin_particion,False,False,healthy/1298.jpg | healthy/1469.jpg
9c453efc4aa6e2e0f120d24741021d382e1057d0fc8a1f4e1f9d3d06ed106242,3,healthy,sin_particion,False,False,healthy/0047.jpg | healthy/0667.jpg | healthy/1143.jpg
9ce4905d89a4c91f9e8be73761116aa537a47dc69d205e7bbb72a6ef59a3c1a0,2,meningioma,sin_particion,False,False,meningioma/1205.jpg | meningioma/1409.jpg
9e712519fb587c65e8753c3102a0f472cfba16a080d0a354aece1c2ba1dd2b0d,2,meningioma,sin_particion,False,False,meningioma/1146.jpg | meningioma/1453.jpg
9f8141a64490f5689a89ac6d5c5e6a842b820c677d0aef6cba4fc6167cf2ad2d,2,meningioma,sin_particion,False,False,meningioma/0086.jpg | meningioma/1427.jpg
9f88883893c894662f9ef9f7a3fb8076a229ff97c7b6a7315d18ede10458f048,2,glioma,sin_particion,False,False,glioma/1525.jpg | glioma/1579.jpg
9f88da1f6f74e66eb77cabf2ae0df2ddc8b8f3f9a513bb79f2261593f0163b44,2,meningioma,sin_particion,False,False,meningioma/1166.jpg | meningioma/1541.jpg
9fac4c3992544254c4577082f609081710b696605828bb1b38e6e3291be8e0f6,2,meningioma,sin_particion,False,False,meningioma/1065.jpg | meningioma/1609.jpg
a122fcb23c4e86406f5128723f1dd7c1b18caefd3d12c19fba7ee3a970fa8592,2,healthy,sin_particion,False,False,healthy/0197.jpg | healthy/1186.jpg
a1e3f6468cd1f1154223d68df2aaa2dcb938ca4e5aab46d29954c740fc5c8cd5,2,pituitary,sin_particion,False,False,pituitary/0369.jpg | pituitary/1035.jpg
a217253eb035a136b65116601b716b4a85d3b0d8ee2a4daad6cc1eee2c959e20,2,meningioma,sin_particion,False,False,meningioma/0921.jpg | meningioma/1408.jpg
a2dee35463bd71d2342e769f055d3a9beaea17a4ff2e7827074033d79ea616dd,2,meningioma,sin_particion,False,False,meningioma/0347.jpg | meningioma/1483.jpg
a30ad70c239b0a588fceeeeb2ac6692421ac6f161cfa5b80a6e5f7c958ed7bf8,3,healthy,sin_particion,False,False,healthy/0126.jpg | healthy/0805.jpg | healthy/1719.jpg
a393c253021228dcdeb6bdc5d7ac5da149d767ea05d4007583701973ae6f24bb,3,healthy,sin_particion,False,False,healthy/0354.jpg | healthy/1191.jpg | healthy/1830.jpg
a40b07ddfe8f17293ff0642d49ffa3568ecb56efae27e538ce1c187ca8bf6440,5,healthy,sin_particion,False,False,healthy/0431.jpg | healthy/0580.jpg | healthy/0879.jpg | healthy/1696.jpg | healthy/1853.jpg
a4e1e28d89a2e6934299e56b5512dcdf7a20adb5848731fef41712df1952da4f,3,meningioma,sin_particion,False,False,meningioma/0792.jpg | meningioma/0897.jpg | meningioma/1598.jpg
a51de1b4e6e429d6383891fb2b6d9180395c0f7af940cb03a34b1559a46e388c,2,meningioma,sin_particion,False,False,meningioma/1249.jpg | meningioma/1374.jpg
a6fabcf490482c4d626ca4654bc7bab70dc1bc7bdea0023b121704a9de590aa1,2,healthy,sin_particion,False,False,healthy/1079.jpg | healthy/1669.jpg
a8d6537624f97efa14234b2b85a5264ce5044f20de279ff1117a6926201e8e29,2,meningioma,sin_particion,False,False,meningioma/0762.jpg | meningioma/1461.jpg
aaa4db16e8544fa6bbc777e3326f868961f487f0bd0c647204e688af6e152d5f,2,healthy,sin_particion,False,False,healthy/0820.jpg | healthy/1451.jpg
ab44e5912ffe9a3b7ea6f7caefe7554af00ae4090d65a0860642e8e46c74fd3e,2,meningioma,sin_particion,False,False,meningioma/0433.jpg | meningioma/1387.jpg
ac9581bb1aa9a8e2996fabe163a29ab41d65febc584ef345ff4efc25bdbe566d,2,healthy,sin_particion,False,False,healthy/0858.jpg | healthy/1516.jpg
b01965f30fbc8a63b160f480c797282a7d1019c34bbe2c5b31002711d0f4aac3,2,meningioma,sin_particion,False,False,meningioma/1190.jpg | meningioma/1268.jpg
b05daedea346403baec3d653399e379c7fd9daf1934489862a5eee03af893ecc,2,healthy,sin_particion,False,False,healthy/0930.jpg | healthy/1914.jpg
b46638c21fee9153cd136495c84988d58262ad8664b233264ede18438a1bcd7d,2,healthy,sin_particion,False,False,healthy/0821.jpg | healthy/0827.jpg
b5f638ed4cdb3a5bbbf8c8fbdc69adb1704653a41e5af6ca5cdcd1e7f33103b8,2,meningioma,sin_particion,False,False,meningioma/0781.jpg | meningioma/1485.jpg
b6614905ea2026b955474ee66494788807ef5bcb53164958ed6afb60b2c02439,2,meningioma,sin_particion,False,False,meningioma/0138.jpg | meningioma/1340.jpg
b676f8ab259436fb61551ef6ab7848bde2e49c9f7873cf5367a2ecafa6362d3b,2,meningioma,sin_particion,False,False,meningioma/0212.jpg | meningioma/1391.jpg
b67bcaf5356ae8a16b99497f81b8f26d334c3d2343c3471f2b78153a6411ea41,2,healthy,sin_particion,False,False,healthy/0216.jpg | healthy/0295.jpg
b71419b621d05ce9f3cbf443f617801a0ae5350226170c58d9da62bbb352369e,2,healthy,sin_particion,False,False,healthy/0221.jpg | healthy/0732.jpg
b77c1b93a39b51c2496230574a217f4a4519a52ab601a67cdd64165cff5a8463,2,healthy,sin_particion,False,False,healthy/1406.jpg | healthy/1964.jpg
b834d4a4c3a540a525b6859714476560ac4bf328df6d7c609716245231969822,2,meningioma,sin_particion,False,False,meningioma/0971.jpg | meningioma/1584.jpg
b969c53fc94f4534eb9aec416fb1aeecdf7dba9620c4c336b4e331f8dbf5d1ee,2,healthy,sin_particion,False,False,healthy/0961.jpg | healthy/1801.jpg
bba3f57152cab6f2ab3fe15e5d8f29a74cfdde97bdf8f6e054430480a77cc1c2,2,healthy,sin_particion,False,False,healthy/1500.jpg | healthy/1812.jpg
bc224c1b7a9995add543f96fba86f77a0e9fa43a69684dbf8de8416ae9d68206,2,pituitary,sin_particion,False,False,pituitary/0667.jpg | pituitary/0904.jpg
bda4b36311286695bfb32104d12f9719af29ee4aa73ffe7d2f4ff6bf2741c06e,2,pituitary,sin_particion,False,False,pituitary/0478.jpg | pituitary/1530.jpg
be6fd2772d2dcb02e2603c4239cc95d079352d5fac8786b3b82075741f909144,3,healthy,sin_particion,False,False,healthy/0064.jpg | healthy/0426.jpg | healthy/0680.jpg
be7b49be95a65f2d97460aefd45bb462519b8a38de22e6195ba1ffdfd8c64c40,3,healthy,sin_particion,False,False,healthy/0572.jpg | healthy/0890.jpg | healthy/1654.jpg
be9bc08c2bcff4afaaa7a7920974478de355a10a2747a5dc30002ab0d959382c,2,meningioma,sin_particion,False,False,meningioma/0476.jpg | meningioma/1490.jpg
bff23741bb39be6501243765b37a35d229ee3808365e39e4992e7dbf5d3d7a15,2,healthy,sin_particion,False,False,healthy/0273.jpg | healthy/1384.jpg
c18d546cf239efa106541930930ae02819ef6602515fe2e5e6f3385e6faad1ba,2,healthy,sin_particion,False,False,healthy/1128.jpg | healthy/1182.jpg
c38182002eabbc51a667801a75cd5cf675b63697e76918e4002992b438bebcbe,2,meningioma,sin_particion,False,False,meningioma/0713.jpg | meningioma/1526.jpg
c3d60c2c98e3fb4119bf8fa2f7f12d7a89663b2a96337b2750959bca46a42fd8,3,healthy,sin_particion,False,False,healthy/0420.jpg | healthy/0630.jpg | healthy/1778.jpg
c4de8da8d5173cc584269e859ea8ddbb1a3b3e769fb969123e7731a466b85451,2,healthy,sin_particion,False,False,healthy/0218.jpg | healthy/1506.jpg
c56a58f00e01294164b4d0aff44eaa9d56229d446c54a82d9d5a6533e586a8f8,2,healthy,sin_particion,False,False,healthy/0087.jpg | healthy/0184.jpg
c5cb25ced2933323e0d8a8038656b07a28e14cba72163410830b6c44d87bf6e5,2,pituitary,sin_particion,False,False,pituitary/1370.jpg | pituitary/1753.jpg
c63efacd581fdc8b0681f2604f72b45ff599ae853fd18590c30781d488c8f4ce,2,meningioma,sin_particion,False,False,meningioma/0808.jpg | meningioma/1545.jpg
c674898fc7f4408a45ca719642bcde715f4fd2a143052337e1f71e31bd2795ab,4,healthy,sin_particion,False,False,healthy/0258.jpg | healthy/0358.jpg | healthy/0567.jpg | healthy/1335.jpg
c79956b72131a078b5704ab2b389dc1d81b7b97fd1bb3740ec9137b4f7944336,3,meningioma,sin_particion,False,False,meningioma/0341.jpg | meningioma/1503.jpg | meningioma/1605.jpg
c7a9ef026600f623c0c25d0a3f3d98f17e8c14188a67337ad81a0a13349fb7b3,4,pituitary,sin_particion,False,False,pituitary/0110.jpg | pituitary/0951.jpg | pituitary/1209.jpg | pituitary/1735.jpg
c88e74e3442a633974f992da6de49321d47e672b625aab7af4141b6c22ed905b,2,healthy,sin_particion,False,False,healthy/1142.jpg | healthy/1997.jpg
c9eda74916a99e59d058837b4c4fea3b2cd6d6856796c4f5f21a7f0e783cbb11,2,meningioma,sin_particion,False,False,meningioma/0591.jpg | meningioma/1607.jpg
cad7374db95d3ffff840c15a786efdad173b3ab9a09ba57ef903368e65a27e18,2,meningioma,sin_particion,False,False,meningioma/0712.jpg | meningioma/1429.jpg
cad9d81581e0f71115a68dceb14dca3ba9651808982e158162e6fa05f4425460,9,healthy,sin_particion,False,False,healthy/0512.jpg | healthy/1271.jpg | healthy/1295.jpg | healthy/1332.jpg | healthy/1525.jpg | healthy/1716.jpg | healthy/1757.jpg | healthy/1826.jpg | healthy/1951.jpg
cb7f2ba7eb0afda7765adf1a28c6ec8f39ab4f92629a320a302c675c6c6dc9d6,2,meningioma,sin_particion,False,False,meningioma/0645.jpg | meningioma/1604.jpg
cda243521fb6d96701461c8e742882b63b2a2674e36c23cc4e952d5539dd3202,2,meningioma,sin_particion,False,False,meningioma/0672.jpg | meningioma/1382.jpg
cdfcc7d19045d05cb237f209f0b2a7fbc9a8a33e2556ba872486bb3cd13e8ab6,2,meningioma,sin_particion,False,False,meningioma/1043.jpg | meningioma/1434.jpg
cfa90ad96a819921843c4870424312c5a97e7c5a3fcc8365ddb070c112e09189,3,healthy,sin_particion,False,False,healthy/1289.jpg | healthy/1427.jpg | healthy/1511.jpg
d09c3ac1ce9ac31034cb57b845ad93ac7fe5a25e972236ed8d0787843662d211,2,pituitary,sin_particion,False,False,pituitary/0350.jpg | pituitary/0360.jpg
d0fc1e5eda46df294bd213a99de7496bcaa7ba27d27639ab7aa130075dbaa761,2,meningioma,sin_particion,False,False,meningioma/0136.jpg | meningioma/1381.jpg
d1c45b9d180d93cfb5647072712d3fcdd80edc1f48b252755946fb5e1e5431e4,3,healthy,sin_particion,False,False,healthy/0013.jpg | healthy/1308.jpg | healthy/1908.jpg
d2fe353b425e1abbcb8b1ea42968549c38dd4cfae250b2e9885de559f04aa782,2,healthy,sin_particion,False,False,healthy/0490.jpg | healthy/0720.jpg
d3ceb301cefcfc0551da93d2ea171c65e2638f823e9059e94f4c5c1882d9fedc,2,healthy,sin_particion,False,False,healthy/0125.jpg | healthy/1975.jpg
d494b648fc8d6317e58e806b88128551fef09605e8d95551632a59200b283d65,2,meningioma,sin_particion,False,False,meningioma/1201.jpg | meningioma/1502.jpg
d5b528c5f9f42e7f389312940e21b72971113a7e8db30580cc80b47925ae1bfe,5,healthy,sin_particion,False,False,healthy/0472.jpg | healthy/0871.jpg | healthy/1110.jpg | healthy/1856.jpg | healthy/1998.jpg
d5bf7b5f48c1fe39ce89010cbab447b664ee8a6b4e991889068e28ca74094ac4,2,meningioma,sin_particion,False,False,meningioma/0031.jpg | meningioma/1549.jpg
d67491c93aa69c07055f976aaebc855649fd8cf02a92c2658911a239a23fc70c,2,meningioma,sin_particion,False,False,meningioma/1285.jpg | meningioma/1343.jpg
d6ac7e598bbec2cd1e53134defa85786b55a87711ebb031ec2428e2e3569addb,2,meningioma,sin_particion,False,False,meningioma/0810.jpg | meningioma/1476.jpg
d6de25a08382dbc154067bc07c6279cb01b39f026b78c327327b6c18179c2680,2,healthy,sin_particion,False,False,healthy/0547.jpg | healthy/0851.jpg
d7d7b98f3570751c77b9b54c2e5a0f93b979c54501dd18b62e1f9ae27cb2164c,2,meningioma,sin_particion,False,False,meningioma/0896.jpg | meningioma/1350.jpg
d8b5cab6ab083204b4b03f6541c1407058e766ad0fc6d67abc904f6e78fc059f,2,meningioma,sin_particion,False,False,meningioma/0696.jpg | meningioma/1398.jpg
d9469972b92bf0022ed182420ce5be05c764a35600fb833dd39bc862a952d439,2,healthy,sin_particion,False,False,healthy/0191.jpg | healthy/0211.jpg
d9d7039dbbc91aead28d64f9e1a11ee102e54bc38fd3fa8f9cb94cb6d9e1a112,2,healthy,sin_particion,False,False,healthy/1009.jpg | healthy/1952.jpg
da12d06dbf23020611f0231caebffb6ae6132b55eae16ee5b6557f40dae8ea4e,2,meningioma,sin_particion,False,False,meningioma/0423.jpg | meningioma/1421.jpg
dacb79a24ed6e4e0dab53c2fd35f87ad7d71a22846d7009203a990a74342463d,3,healthy,sin_particion,False,False,healthy/0174.jpg | healthy/0236.jpg | healthy/1763.jpg
db34dd1fc9909f11114228ea037d9240c48e3432015de59926494d805178eb99,2,meningioma,sin_particion,False,False,meningioma/1027.jpg | meningioma/1494.jpg
dc9b00544e03bfdd8f8f260db5c4be86e314616321bb93046a7b869e702d6090,2,healthy,sin_particion,False,False,healthy/0651.jpg | healthy/0775.jpg
dd3f676178815fcd6848d157aef85f91c127bfe56410d7b11e2b89aac4871df2,2,healthy,sin_particion,False,False,healthy/0292.jpg | healthy/1588.jpg
ddc1089ebb6b5e7c0c29f99efd4a2b1689ed7b640e964bc2745d1e4b11908549,2,meningioma,sin_particion,False,False,meningioma/0701.jpg | meningioma/1365.jpg
e00e58c0dc4d89f7dcb413cef78545ad64954793c0dc950ce9b01b846385d9a1,2,healthy,sin_particion,False,False,healthy/0208.jpg | healthy/1773.jpg
e120827347b28c2b5b7e26fcc034a4f63070706b877398873a5ca8e20616a4e2,2,meningioma,sin_particion,False,False,meningioma/0928.jpg | meningioma/1406.jpg
e12a24b5637d6a27649e8ead06f307303e1855f300916e1b9b5caf92aef4ce00,2,healthy,sin_particion,False,False,healthy/0727.jpg | healthy/1225.jpg
e14e381edac8d6a1ecd4898f2f3557d96b3b8c4ed2b0ebb83696a2405c05eb00,2,healthy,sin_particion,False,False,healthy/0284.jpg | healthy/1257.jpg
e16fa12a53a3421aa88c39635c573502546d01c0a070650dea94e998949c44f2,7,healthy,sin_particion,False,False,healthy/0107.jpg | healthy/0624.jpg | healthy/0978.jpg | healthy/1370.jpg | healthy/1749.jpg | healthy/1887.jpg | healthy/1953.jpg
e1a4e41d6f9d1501f35e1c85d6b2ae79ea57b190f40e9f65a0fea14f28b39dc1,3,healthy,sin_particion,False,False,healthy/0551.jpg | healthy/0785.jpg | healthy/1920.jpg
e286484fe1aa96c3c4ec62c83e23312ee7a64a266cfb251c97932aee23855c36,2,meningioma,sin_particion,False,False,meningioma/0236.jpg | meningioma/1377.jpg
e3091b2bf36b6f323d09732d891d90c2da5ef849c9aaf5ed67d762ed288036bb,3,healthy,sin_particion,False,False,healthy/0597.jpg | healthy/1410.jpg | healthy/1641.jpg
e3f866c1ccc735d265c3b5694854ebce8b355e8c8730425a0a612cf5f11b746d,3,healthy,sin_particion,False,False,healthy/0608.jpg | healthy/0783.jpg | healthy/1589.jpg
e6127534da482a06a38a07e95238d8bd47c4fc08950198947ce859acb4523747,2,healthy,sin_particion,False,False,healthy/0913.jpg | healthy/1729.jpg
e85171c9c9d2ac2c4478d238a9827929ab9cfdda8c6469aeaed39104b96b34ee,2,pituitary,sin_particion,False,False,pituitary/1055.jpg | pituitary/1079.jpg
e893c757cc0dc819b6e07525e5d844e6d65d152415c89dedc2a55cde88668688,4,meningioma,sin_particion,False,False,meningioma/0528.jpg | meningioma/0644.jpg | meningioma/1348.jpg | meningioma/1524.jpg
e8ebdec02cc131ef0cd3182fb45b72213496881bd39d9e88b002a9d883040f2d,2,meningioma,sin_particion,False,False,meningioma/0450.jpg | meningioma/1378.jpg
e90dda073876f5717c5aa1929172ae3e6f0de924d8d748065bab8eaefb04efbe,2,meningioma,sin_particion,False,False,meningioma/0492.jpg | meningioma/1488.jpg
e9dbee572fe88e691f20a3ecb469f3859dc15a2748df9335a7984f3c9b608479,2,meningioma,sin_particion,False,False,meningioma/0421.jpg | meningioma/1599.jpg
eab95063b9182449bab377cde831c820b2234aef8dc167b8b855e1190deffe8c,9,healthy,sin_particion,False,False,healthy/0204.jpg | healthy/0227.jpg | healthy/0508.jpg | healthy/0856.jpg | healthy/1199.jpg | healthy/1766.jpg | healthy/1789.jpg | healthy/1870.jpg | healthy/1880.jpg
ead1d476ec98a72953ddd2d3725ea1687b5b7deb1ab920836ae094f7c922fde6,2,meningioma,sin_particion,False,False,meningioma/0246.jpg | meningioma/1561.jpg
eaddf44800aacf1a26d25ee5e2098c4a6192f5aa03058e2cb8305f918cc1e4de,2,meningioma,sin_particion,False,False,meningioma/1087.jpg | meningioma/1401.jpg
eaecef03f9b8b51201338cbfbbbba7b08194360e079ddab11f50da0c78b76f5e,2,meningioma,sin_particion,False,False,meningioma/0234.jpg | meningioma/1514.jpg
ed6a1c776429e6f3ab416ff5bac65ed46b2651ffa49a4c9c71f2eed4e08e057c,2,healthy,sin_particion,False,False,healthy/0193.jpg | healthy/0364.jpg
ee4d017fc7d19ddcd060bd4a8e997cbbf8c87ff5d485aa6ed675fed9ef1fc65f,2,meningioma,sin_particion,False,False,meningioma/0089.jpg | meningioma/1396.jpg
ee597063b2c00a36f9dbdc499631f2dc206a4b59e01d43f85565a1ba3e79db99,2,healthy,sin_particion,False,False,healthy/0476.jpg | healthy/1053.jpg
ee6d9fa5cd440abed984bd8f772da62c0cd737d047537d22f2e21a3dea5d3bfc,3,pituitary,sin_particion,False,False,pituitary/0196.jpg | pituitary/1058.jpg | pituitary/1450.jpg
f0394d0950a14ac7f8f3475c183455135083f74dc3d119487e6b344d3e10471b,2,meningioma,sin_particion,False,False,meningioma/0069.jpg | meningioma/1393.jpg
f040faa9c38c40b44d80522cc10f7d4f623a0c882a2ba3626eebd1531a178207,3,healthy,sin_particion,False,False,healthy/0724.jpg | healthy/1329.jpg | healthy/1816.jpg
f0f28ffac59db679e90daf0b9ba63bda807d54a56c9ba6604f9cbc986d49f09d,2,pituitary,sin_particion,False,False,pituitary/0142.jpg | pituitary/0496.jpg
f1dee0ca2a5ae7b1732ae7c21ad1e8e6a9743e615b7f7419a9ec521f91032fdf,2,healthy,sin_particion,False,False,healthy/0266.jpg | healthy/0357.jpg
f34673e426541476934da0342c6b1d3b8234e10cb375e85083a087ac0a3f459f,2,meningioma,sin_particion,False,False,meningioma/0066.jpg | meningioma/1458.jpg
f39737bad11978780a3f3c1108f7929fdb7d17eee8cd4b442cf9b513af8190f1,2,healthy,sin_particion,False,False,healthy/0104.jpg | healthy/0395.jpg
f58f596c68bd218ae3afc40d73e1ad8693ddb6ea569a3300f37392f37f2f7ee0,2,healthy,sin_particion,False,False,healthy/1062.jpg | healthy/1287.jpg
f5e026d258192d5820b52519ae72a54071ffe4ec9c3693a5f1a86fb8306d5f30,11,healthy,sin_particion,False,False,healthy/0709.jpg | healthy/1041.jpg | healthy/1266.jpg | healthy/1319.jpg | healthy/1385.jpg | healthy/1488.jpg | healthy/1606.jpg | healthy/1709.jpg | healthy/1756.jpg | healthy/1796.jpg | healthy/1991.jpg
f66f0ba822a2f5ebaed1dcd51081d8efb5c934b3f8fdbbf884eb8f23b032e707,2,meningioma,sin_particion,False,False,meningioma/0060.jpg | meningioma/1390.jpg
f67f023b059b41ae743ae3f51f6f81d61b613cca344998df924031f137a33552,2,meningioma,sin_particion,False,False,meningioma/0561.jpg | meningioma/1477.jpg
f69fc4ab017b247f1d116a2f4caa0c3f95774e02b14ebf097b6a83646ba37f5e,2,healthy,sin_particion,False,False,healthy/1172.jpg | healthy/1697.jpg
f791cd1db528d2a8247174db3b5a852b84665c2ed575d65f689dbf74bbd3a8b5,6,healthy,sin_particion,False,False,healthy/0039.jpg | healthy/0089.jpg | healthy/0156.jpg | healthy/0353.jpg | healthy/0598.jpg | healthy/1673.jpg
f7dfd338241357fb5f14576d8d7db9e3ff98bbef5eb9dcc519dd5dbdb5a9ae6d,2,healthy,sin_particion,False,False,healthy/0656.jpg | healthy/0903.jpg
f8bbe34b8bc6208d1d273155b94a2ad35a4ef365da5a43eb616838a6c4b35aa6,2,healthy,sin_particion,False,False,healthy/0388.jpg | healthy/1535.jpg
f951c5f2c60f861e7a134345767c8cd0b8b86eddd74563e6598537552768cf25,2,meningioma,sin_particion,False,False,meningioma/0783.jpg | meningioma/1528.jpg
f9c6f1e0bfb469e77e98698c684614af4ec299554de7cbe9220ff8d52558a3d8,2,meningioma,sin_particion,False,False,meningioma/0899.jpg | meningioma/1237.jpg
fc980e9c6356f09508b523c4dad23164377f3734f438f8ae3e5aab39c75f7df4,2,meningioma,sin_particion,False,False,meningioma/0830.jpg | meningioma/1425.jpg
fda9cded663ef3593467ca7d3d453437b663448e0222eed5b068a205d4c5d907,3,healthy,sin_particion,False,False,healthy/0723.jpg | healthy/0779.jpg | healthy/1800.jpg
fdc18e35e530b4f7c52a916a7602be6b1e617501448fc3539942661b655166bb,3,healthy,sin_particion,False,False,healthy/0537.jpg | healthy/1127.jpg | healthy/1728.jpg
fe0fdde5d807c93b9ccd0f10a4befc9d1286e543de343b04a2a6bbb726a4317d,5,healthy,sin_particion,False,False,healthy/0144.jpg | healthy/0600.jpg | healthy/1450.jpg | healthy/1614.jpg | healthy/1632.jpg
