ruta_relativa,particion,clase,extension,tamano_bytes,sha256,imagen_legible,archivo_imagen,archivo_vacio,extension_no_esperada,error_lectura,formato,width,height,relacion_aspecto,numero_pixeles,modo_color,canales,dimension_atipica
glioma/0649.jpg,sin_particion,glioma,.jpg,35334,db19e491db4a4cbaf5b1ebd3798122a5d657be3b72f5df20d5f36824651c7829,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0650.jpg,sin_particion,glioma,.jpg,30160,984312978af7be966d310a769892b7e44bac0254714c31bb6b5ffb4690539691,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0651.jpg,sin_particion,glioma,.jpg,46889,cc8b61bdf2795f28a0438cbd77b680621d77c76ebd871d7d7e9ef63e2abe2b80,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0652.jpg,sin_particion,glioma,.jpg,31349,f297b0f43166d228b50611b13049e14e5c04a5634b553f2ffea9cc419bd749aa,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0653.jpg,sin_particion,glioma,.jpg,31374,80ee073cd82612c4217a50663be1c17c6a4d4245d65dd5de9775c162e9709b53,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0654.jpg,sin_particion,glioma,.jpg,35731,6f29c4cca265ca0bc1703d3839b50394054eb724bd8847d0d24e11a81bc5cd4a,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0655.jpg,sin_particion,glioma,.jpg,45481,d32c276d9e72151360c95d91fbe75ac3df7377a467a958929db57339dd8bc26d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0656.jpg,sin_particion,glioma,.jpg,34558,870fa25dac6e8bf05b50a85c0e9cbb18fb6139a8288ff2978123dc7d0387216e,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0657.jpg,sin_particion,glioma,.jpg,39859,9039c8bd680c76cb1025a7341bfe637cfc8bc157ecc70eb98ccbe4f5bf519ba1,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0658.jpg,sin_particion,glioma,.jpg,27938,3bbed716edd2df728f331c3d6ae5b60429fedeedb8fcb76c6c75a9b93df4cb03,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0659.jpg,sin_particion,glioma,.jpg,36667,03c1437e1261fd478be85540df8e3327aa459e9729dc63f7282204c2aa10842f,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0660.jpg,sin_particion,glioma,.jpg,36216,35cbbfe4e3de022d1ca17c12ec00d210e12c87781e35cbee5383d2c97fede93c,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0661.jpg,sin_particion,glioma,.jpg,30115,17a1947b9a854174ceca7a0403ca3315e957483da46e0a3e94485d0945020aca,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0662.jpg,sin_particion,glioma,.jpg,35215,511b176e686e94fff7bb52c41fa27083cfe937a636c40bf62ff2a52f9cf5fbf9,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0663.jpg,sin_particion,glioma,.jpg,43007,da0ba2a1d91f11d78571bde0f87e9b2bc3eadcc3c6a99892b28c97c6b3e9ee4c,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0664.jpg,sin_particion,glioma,.jpg,35635,b0d7afa590c16619a62250a40fac9326b1277a71b565488729d2ce731990ce21,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0665.jpg,sin_particion,glioma,.jpg,41830,a0b09ecb01eb5bfd83efec7181d6d047b3c4e93f2d09b4f1ba47e14a906461df,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0666.jpg,sin_particion,glioma,.jpg,33678,1c60ba4b541d5f1e4e1f7ab26372e117c3c533dbb6e222b3c53b83e94fd3eb40,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0667.jpg,sin_particion,glioma,.jpg,30049,4e098a1ed6a3757b37e2c8b7e5ebb463201b4d9d8046d64d205ca87d210b9270,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0668.jpg,sin_particion,glioma,.jpg,31915,cf4675c1a12d9fcbe248cb0ccc08278a128792c13201226c7c0293367d6e2943,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0669.jpg,sin_particion,glioma,.jpg,36211,4af502dc3ac425029ec582048eba29446ddfbb3b52a9865452d39e15a0a90d69,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0670.jpg,sin_particion,glioma,.jpg,41308,3fff7ae0e18a541a68b281f0f788f7c50026ed8f57a760d1cd75746805b971d5,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0671.jpg,sin_particion,glioma,.jpg,35651,97b1eb9dd006bd8a095e52619887db65861a82301177192302e14181431dc4fc,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0672.jpg,sin_particion,glioma,.jpg,50257,ab8259ee392533d93d3e3a37865e15d6e63b5b64926607c1cd570795fea00ec3,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0673.jpg,sin_particion,glioma,.jpg,37184,df69d23afefef46554627566eefffc1753c3248af9e2e276cba623c3ba0961fe,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0674.jpg,sin_particion,glioma,.jpg,22081,c2c3a00f004d543b7fd8a9cb89fabd4c1f2be2a020de436117319e896e966a74,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0675.jpg,sin_particion,glioma,.jpg,38748,fa027be8dbe9c6e340dba6d9e4d0f61569c5675971416191b024e52b72fc1588,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0676.jpg,sin_particion,glioma,.jpg,34281,06bfda093e79c76ad294550e8e41f88da21e4f76ef1ed899306873e8f001c640,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0677.jpg,sin_particion,glioma,.jpg,32531,df2cf07cb6da314b19ce3065d2cb39143b34c699c372c6f8c94463b3439ecc39,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0678.jpg,sin_particion,glioma,.jpg,31884,68780096bc0fe15fd2eb04b28398421f4d12be1267ae0568383f99edd7ecf98c,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0679.jpg,sin_particion,glioma,.jpg,36945,cd3f78333c096aa3f91fd0146461570b70de21be66c0481b665a1e700c91ef14,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0680.jpg,sin_particion,glioma,.jpg,39282,3f8e9c80ff5b4141bdc75191763174fa221ad7558e00966178f96871e88860cd,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0681.jpg,sin_particion,glioma,.jpg,43568,151ecfd8344c10ec2629d182f3cd0019d16734ea25b12e01e73ec3053efd7d42,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0682.jpg,sin_particion,glioma,.jpg,38065,a94373598c720cd736db826fa308c306bb8dc05fdf7e775384c40d58a3d7e0d2,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0683.jpg,sin_particion,glioma,.jpg,29105,080d7eb0e22e08bdf2799f1eaab10e46ebdf8b22e0d6f1a746163d7a122facb6,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0684.jpg,sin_particion,glioma,.jpg,33275,eca8b79e3ae1593ff47deb3fc47b1d8398ce4c189cb60167e7c060215c181b83,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0685.jpg,sin_particion,glioma,.jpg,32490,237943b527aedddc0d27db60a2a5cea929fd41dc47684b1cf7833af5cbb4b4f6,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0686.jpg,sin_particion,glioma,.jpg,20569,7f277c3561e457e8c5dad3ad6dc65b258ef93adad0c5aa2ce5f206767da7843d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0687.jpg,sin_particion,glioma,.jpg,39127,88a1713e209c5ca80932ac59e11181a28154153def4c350dd97ad4b2b4f1270d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0688.jpg,sin_particion,glioma,.jpg,31848,397288a4ae5e916377641f27a6cc8ebf72311eb83df3b144c903ffc697c349c5,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0689.jpg,sin_particion,glioma,.jpg,34978,6af2cb62bbff3d86b94f8a33b2967d554176052881d5c9534a0ee32a8c3cc2b8,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0690.jpg,sin_particion,glioma,.jpg,43602,829eb76c408f80506ffbe847ef975827e79e915d230ad4516d68b6a1d413f69d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0691.jpg,sin_particion,glioma,.jpg,42445,7492fc52fa66a3078b3064987da1a7f5a81c8edfc5148da301bb1d18b9323ffe,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0692.jpg,sin_particion,glioma,.jpg,35183,b1a1b1bd2516d9406e40418e8b54791ba5a069771f897a010d2f8ee9483fcc8a,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0693.jpg,sin_particion,glioma,.jpg,25352,23d2f24485876589950f5cc6bafd03b99c8050568302455c3a61c84778d3a1ae,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0694.jpg,sin_particion,glioma,.jpg,36660,bd1a8abb85ba1ec66956bf354035d3e3a70419ae8eb5ef0d5305226a667b7252,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0695.jpg,sin_particion,glioma,.jpg,42788,651d4156c5c4d30fc3fa77db513039febd6d2994b0c8a46ff078d1b3af84ca0c,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0696.jpg,sin_particion,glioma,.jpg,36118,b20d9af5d462a6e525cba58fea02e20befd1c98b7ae0ba05bce74a8c60d36c51,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0697.jpg,sin_particion,glioma,.jpg,31822,a8fb54452fa20db2ee852c358fa3419b57457df2a18b6fe2b2905a2b74e8956d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0698.jpg,sin_particion,glioma,.jpg,29913,cc34299b7adf684f9e1c50666506adc44c061c002c0723880b8afac2fb4408bb,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0699.jpg,sin_particion,glioma,.jpg,26932,c1bb2939ef83b6d54868e825b6be96b16c251ab67a662d58f25d1188dea38883,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0700.jpg,sin_particion,glioma,.jpg,38797,44cf62590f1cc42d76217d660f1258b67504a00a235540d649f2d7da66d64e97,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0701.jpg,sin_particion,glioma,.jpg,29488,a7a9858984232b1fbdd26093afece119062f89f29d5295010ba7317a1e409d06,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0702.jpg,sin_particion,glioma,.jpg,43130,6e342de2a7d5c96d2d511e903866e70a7e5a88ba4bccdea9f1ecbab90be1c789,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0703.jpg,sin_particion,glioma,.jpg,37169,64bfed4dc54ffce598d40cf2810ea2b6ef30ecb8e562a06eb1fa75341d1d2270,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0704.jpg,sin_particion,glioma,.jpg,37933,b976e5e0b91bedccf45516de631595b873f03b3012f2fc0327c8f8c3dda17595,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0705.jpg,sin_particion,glioma,.jpg,38582,4449fdb2b566c13f7fb762163680e4b549fbc00e4b4a165818bb766564802879,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0706.jpg,sin_particion,glioma,.jpg,37438,0cb0ce3a2c2233ba6a4619ae0654db51675bdf7d8d8f342700ab939a6975f2f6,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0707.jpg,sin_particion,glioma,.jpg,28539,a45f68224f4a1f5b7deecc973118b002e00fda7fbcfbd76965cc326814cdccc0,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0708.jpg,sin_particion,glioma,.jpg,39279,e4c426fb45ee0bdf60fc5e0f8099125aa13c37f59cf6d667f8543246fed4852f,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0709.jpg,sin_particion,glioma,.jpg,25345,3a92a35d2425eec21fcb60f0f3da0ebd3b43850b987a8384518dd638b85e2981,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0710.jpg,sin_particion,glioma,.jpg,38022,c1c479bfd27f7388741d9a109b9842a8d5312a09d65e7b1609c4fbf71ef9e99b,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0711.jpg,sin_particion,glioma,.jpg,25921,159bede6237f3bf45cde5c38d28ad89c42b0221b54400e116b2a22fcee8db31b,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0712.jpg,sin_particion,glioma,.jpg,22669,68c61601daef160ae3296d5e89243043bfb7ebefdef924ef721484119e0b7e9c,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0713.jpg,sin_particion,glioma,.jpg,38666,5efc8e8273345d588e9f8c256f2ee1e227f0e0d963e93186b02bc4e8823365d5,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0714.jpg,sin_particion,glioma,.jpg,32975,ad41553f81db856c9dac3708316c0169bfeb257e38ed950162be0517465a379c,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0715.jpg,sin_particion,glioma,.jpg,47784,f10166856e9440929699f473633a5681dd3d92ea5ddf2db05c4b5503e078cc98,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0716.jpg,sin_particion,glioma,.jpg,43681,82ed7f39c05736411a628d9fb4b65ab38a8afce498756ed827aa846ef93c85ec,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0717.jpg,sin_particion,glioma,.jpg,42291,1c3158a225967fd34dbdd84389117a2dcc006047da3032dc0b0544626165cad2,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0718.jpg,sin_particion,glioma,.jpg,35566,ff2565c87c66edae806f10990d46047bc2b5f203b8e907b3b7575d68dbe4fdd9,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0719.jpg,sin_particion,glioma,.jpg,37648,5133de850e33fdd3df6f8ef10e5d80fd2f48d90be0e146fb924f959300b498b1,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0720.jpg,sin_particion,glioma,.jpg,24198,8ef52f198a3ac2972af3a3479ca12df160440241c7fd62c6768356bf5c57e86c,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0721.jpg,sin_particion,glioma,.jpg,38971,3068d02a192dbdccbcaba733d604aee6526835961a3b9d01d51f5da1c981110f,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0722.jpg,sin_particion,glioma,.jpg,37274,3069de5f8787f8da49eba4a2298510ad5eeef43085286ce57ec998b67b0173e7,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0723.jpg,sin_particion,glioma,.jpg,38410,9fe33d9685b3da1229c6434ec972420417ab85952a9c1800cb4f2febc4d8f970,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0724.jpg,sin_particion,glioma,.jpg,35243,9b2a0c29d26c60126cbe61dd886c6648beacb186040008012ae54f53d1dbe5f0,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0725.jpg,sin_particion,glioma,.jpg,33317,77f4f8a60d27d4543bb574bb32b351d0fcd28a99c42254bfd2ef735436114492,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0726.jpg,sin_particion,glioma,.jpg,23384,d5965452c4f253b3fa1f52bcaceeb259510950e0fbf2610f45f30d40b45d34b2,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0727.jpg,sin_particion,glioma,.jpg,33205,1e755f2853e24d243a122d0a4334d1954b20f7f76be18804447a0e030a85c5b7,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0728.jpg,sin_particion,glioma,.jpg,35226,bdda2bc30b34d3d42c1dce9cf838ed39f49876498f7b813909647242b3333830,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0729.jpg,sin_particion,glioma,.jpg,24683,1079c2ec5c756b816498cbbc9a71d547dcb5ae5325126149da6fc612dfa8eb43,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0730.jpg,sin_particion,glioma,.jpg,23439,c4076d228e5e8f9ed3c7b7a03d7341f815563e621ad474661f2e239e183cd386,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0731.jpg,sin_particion,glioma,.jpg,31980,2c938608f10abc9eb1dfacb9200fda963bc9a514914f2d07d6d51317c2956740,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0732.jpg,sin_particion,glioma,.jpg,28486,5f7b50461f0e8933e6683ba8cd520fe1106b6879d91d9be6ce0791961ed464b3,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0733.jpg,sin_particion,glioma,.jpg,29540,20e506f2e7cf6acc583575f73c8335e36bbba9deae3fb96d13c458957af358f8,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0734.jpg,sin_particion,glioma,.jpg,40137,56a3312bace1037974d0cc2666e54632bf3b9465dc1f5db88c63ee4bf4835e97,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0735.jpg,sin_particion,glioma,.jpg,45942,ad5f4a081103d2488e74d385619a50cf86aaa0c63e71f9d7ddb8cb618de40e0f,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0736.jpg,sin_particion,glioma,.jpg,47730,dc04df2c4b8e4dcb2579ef08bbe5cca20c1db425599c182db6f17274e3d05ac2,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0737.jpg,sin_particion,glioma,.jpg,36333,38e200c96594187c202894c8b9d042b4387df66574a95b8754bdba30366ea8f2,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0738.jpg,sin_particion,glioma,.jpg,26261,e15283050b0c335a7f522f1f912fa334653369d72ffdb942337cae37391a3476,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0739.jpg,sin_particion,glioma,.jpg,41173,1b983012dd6b4f9ff41bb9ce4dd1b8d19958a96c4140033f14c0c9271ddb3acf,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0740.jpg,sin_particion,glioma,.jpg,25428,d59dce38b7e11d6c8e4d5e8d2afa7e11e624a247ad84238f0cf4ab54ad6e5734,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0741.jpg,sin_particion,glioma,.jpg,48050,6f27583b14ee86b4f3f44f017f51800935f386d2abff8edc88abb702d391705d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0742.jpg,sin_particion,glioma,.jpg,32156,d207f02966ce170739b349d1c0e6f1205d3d7e8bbcaec466b6dfe483e38b93ca,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0743.jpg,sin_particion,glioma,.jpg,42050,d3b7d01c6882810ba2c4fd0abcc4ed06feedbda8e2a95b0f250556770fc7de99,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0744.jpg,sin_particion,glioma,.jpg,28865,f51953fa6d5dc05b50c11d641becd9accdd43aa483a49ff7a6d621d97b1a0f71,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0745.jpg,sin_particion,glioma,.jpg,36013,6f062a29a471ed9cb1695a9882bd8f8708e21268813d7219ad92cb4168672ae6,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0746.jpg,sin_particion,glioma,.jpg,33671,bd8ba08c7edaaf93df1dd6745c5fc9692fd82e0b87d1ef45224fe8bf418a01cd,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0747.jpg,sin_particion,glioma,.jpg,26421,52c64bb3fe5b05fe8241b03e945dbfcb27e1c97bc4dffd4eb006fa8047a9c601,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0748.jpg,sin_particion,glioma,.jpg,31702,6a60b7c95d239d48b7d209524f0bb378f020b8a575ae8bd61c00b85662e75b92,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0749.jpg,sin_particion,glioma,.jpg,38785,c165e61c626e98e2018a8c30a4264d566b6fd342dc0c49bbe3f2cf18cd0bcebb,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0750.jpg,sin_particion,glioma,.jpg,36342,7fc7e45632a3d2c9c4438115d59db68e521c5b384e3e6ba42ee81fb3d8a15ece,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0751.jpg,sin_particion,glioma,.jpg,51578,bf347eac3396747deeca54fe91c046baed2b0a55b47a30872d00c7b6b0db96e6,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0752.jpg,sin_particion,glioma,.jpg,39319,cff0409c0150f8d5eebf1da862f5ebffbbf5f1b17a22b7db546670ecd44c2f8e,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0753.jpg,sin_particion,glioma,.jpg,41785,4b70ebfc4a324139c9be609df121fc167b3ecb0ae370efd6c11acc807e1e17ea,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0754.jpg,sin_particion,glioma,.jpg,30951,590a70498763c607bf032ae7f4242c9c45ea2faeec5a04cfee022474a3ef50b9,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0755.jpg,sin_particion,glioma,.jpg,30601,1527d0c0198d1c75cd73c5f0fe70a9d66b3f606a9fef9b4dd6735939bb17ea28,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0756.jpg,sin_particion,glioma,.jpg,31171,a5b2696d023ac243ff80e54f75cc206e18bdb101ead0eea00805e52adbf9cf99,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0757.jpg,sin_particion,glioma,.jpg,43696,41da21efadd799c53a2de1ae43648eeddc05456452e3d555f885d0c2fd47986f,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0758.jpg,sin_particion,glioma,.jpg,33718,248fae2c9210dd06b169ab80ecb559f971deb912220de5069f822eae75eaf9b3,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0759.jpg,sin_particion,glioma,.jpg,37773,00eac67974f6b5ef2a61fb165f160cc936a317a94d309f53c2ee15c2ad3aefd7,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0760.jpg,sin_particion,glioma,.jpg,29884,91b45386e0ba39edfc56ec2f9f3e43bafb603afafdc51e4ed23ca071e1921eed,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0761.jpg,sin_particion,glioma,.jpg,27476,7e0d474b94faa64cb3113d8b3809a2ebfe61ea33a1c1077c2de0da64e7157506,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0762.jpg,sin_particion,glioma,.jpg,29281,3473a4a81dda016639791c1ad421361c7f69d685be836c4b8d7d36341b4b23a3,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0763.jpg,sin_particion,glioma,.jpg,25861,019054890e0ffa2edc19004c53f12e3af440bf1f694f8720f40e8133ed348522,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0764.jpg,sin_particion,glioma,.jpg,34732,8b63e004d70239909f8bcc7fe77927b06935bac0d185ebf1f35fa56234a0bcef,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0765.jpg,sin_particion,glioma,.jpg,29427,3e867a07646d2722294decc995cfecd1a995ab080b3324e776481bf838d7c51d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0766.jpg,sin_particion,glioma,.jpg,28271,c9ae9ca26949858030f8de744086fee9659c8b0ad8a993580e5d69d37de9910e,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0767.jpg,sin_particion,glioma,.jpg,43347,63f04959ded6c17293af5cb557710311a3c92cffed423caf8da76f8919f9c047,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0768.jpg,sin_particion,glioma,.jpg,49835,f648ed8ea669d749457e152016b8fd51bc377cff61190ba293adabfdac72646c,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0769.jpg,sin_particion,glioma,.jpg,34853,fff8330c999ace62b4a1cf8917f56d327dee71770bac47db108c3a678b113fa2,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0770.jpg,sin_particion,glioma,.jpg,30567,05e1f1dc09945cd9271f8b165a698e492b7a255e449c7ec4776859ab9e0cb46b,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0771.jpg,sin_particion,glioma,.jpg,30092,a9d9834e13fa362123e1e1fa8775aa6a28ef14a9a72756c274e31fa75f5ea7ff,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0772.jpg,sin_particion,glioma,.jpg,30743,e03bb9beb9ef17a72513dfa4ed020e6496cd2d0fa86d7d3f61ce5b3557baa7ac,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0773.jpg,sin_particion,glioma,.jpg,34437,ca5c1cf954ab4db6ad2fe5da936d091b58dc0077965fd289d9b26ee4d87130a2,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0774.jpg,sin_particion,glioma,.jpg,25637,84a21530c094c677be5627cba3ef449678b1bbaaf1758a9071d47214e67d280d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0775.jpg,sin_particion,glioma,.jpg,25294,b7560525efd570114b38788e5c8a98d5a5a2dd8e2546c4aa33784c2a3939506d,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0776.jpg,sin_particion,glioma,.jpg,43040,fa5a6b13ae8bcb7fea3d885f2f60ab53d67766ced3d1c1eb10e35a6d250635b8,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0777.jpg,sin_particion,glioma,.jpg,30968,be1c4ce1bdb5b4647be788cd59ca07e57b852bc41f6606625d824fa195d818d3,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0778.jpg,sin_particion,glioma,.jpg,39905,4b7abca330e975b775e371bed308173d93604cc60f3cb4e79e792f3febf1de13,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0779.jpg,sin_particion,glioma,.jpg,31810,853eca0b318c18642659d057eb3ac70885de012da0b90f3c36fd9cb11f2cf6c4,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
glioma/0780.jpg,sin_particion,glioma,.jpg,49787,9a78cddafa4fc856de8b25f16f0e1e4dcc13abf145d4a24ad4a4bcd05c515e04,True,True,False,False,,JPEG,512,512,1.0,262144,RGB,3,False
